contractSymbol,lastTradeDate,strike,lastPrice,volume,impliedVolatility,inTheMoney
MSFT260327P00280000,2026-02-06 18:31:44+00:00,280.0,0.15,1,25.0008,0
MSFT260327P00310000,2026-02-06 14:57:01+00:00,310.0,1.0,3,12.5009,0
MSFT260327P00335000,2026-02-09 20:19:06+00:00,335.0,0.87,2,12.5009,0
MSFT260327P00340000,2026-02-09 17:54:15+00:00,340.0,0.99,364,12.5009,0
MSFT260327P00345000,2026-02-09 18:19:45+00:00,345.0,1.23,7,12.5009,0
MSFT260327P00350000,2026-02-09 19:34:23+00:00,350.0,1.47,27,12.5009,0
MSFT260327P00355000,2026-02-09 20:43:37+00:00,355.0,1.93,12,6.2509,0
MSFT260327P00360000,2026-02-09 20:57:09+00:00,360.0,2.23,47,6.2509,0
MSFT260327P00365000,2026-02-09 19:29:10+00:00,365.0,2.51,16,6.2509,0
MSFT260327P00370000,2026-02-09 20:59:41+00:00,370.0,3.25,57,6.2509,0
MSFT260327P00375000,2026-02-09 20:58:37+00:00,375.0,3.91,106,6.2509,0
MSFT260327P00380000,2026-02-09 20:57:09+00:00,380.0,4.7,87,6.2509,0
MSFT260327P00385000,2026-02-09 20:38:29+00:00,385.0,5.8,54,3.126,0
MSFT260327P00390000,2026-02-09 20:57:25+00:00,390.0,6.75,58,3.126,0
MSFT260327P00395000,2026-02-09 20:51:27+00:00,395.0,8.0,87,3.126,0
MSFT260327P00400000,2026-02-09 20:44:18+00:00,400.0,9.7,90,1.5635,0
MSFT260327P00405000,2026-02-09 20:01:41+00:00,405.0,11.25,252,1.5635,0
MSFT260327P00410000,2026-02-09 20:59:54+00:00,410.0,13.5,48,0.7822,0
MSFT260327P00415000,2026-02-09 20:10:01+00:00,415.0,15.73,64,0.001,1
MSFT260327P00420000,2026-02-09 19:28:51+00:00,420.0,18.05,42,0.001,1
MSFT260327P00425000,2026-02-09 20:10:01+00:00,425.0,21.21,123,0.001,1
MSFT260327P00430000,2026-02-09 17:26:00+00:00,430.0,25.39,47,0.001,1
MSFT260327P00435000,2026-02-09 17:39:03+00:00,435.0,28.58,4,0.001,1
MSFT260327P00440000,2026-02-09 17:22:55+00:00,440.0,32.62,8,0.001,1
MSFT260327P00445000,2026-02-09 14:58:41+00:00,445.0,41.53,1,0.001,1
MSFT260327P00450000,2026-02-09 14:33:04+00:00,450.0,48.95,2,0.001,1
MSFT260327P00455000,2026-02-06 17:40:09+00:00,455.0,58.61,2,0.001,1
MSFT260327P00460000,2026-02-09 17:22:55+00:00,460.0,49.63,9,0.001,1
MSFT260327P00465000,2026-02-09 16:45:03+00:00,465.0,55.1,8,0.001,1
MSFT260327P00475000,2026-02-06 16:13:26+00:00,475.0,80.02,1,0.001,1
MSFT260327P00480000,2026-02-09 15:44:39+00:00,480.0,70.76,1,0.001,1
MSFT260327P00485000,2026-02-06 15:55:34+00:00,485.0,91.4,3,0.001,1
MSFT260327P00500000,2026-02-06 16:21:07+00:00,500.0,103.19,1,0.001,1
MSFT260327P00505000,2026-02-06 15:55:34+00:00,505.0,111.67,2,0.001,1
