contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
MSFT260213P00270000,2026-02-06 20:50:32+00:00,270.0,0.01,0.0,0.0,0.0,0.0,52.0,0,0.500005,False,REGULAR,USD,2026-02-13
MSFT260213P00280000,2026-02-09 15:01:45+00:00,280.0,0.02,0.0,0.0,0.0,0.0,6.0,0,0.500005,False,REGULAR,USD,2026-02-13
MSFT260213P00290000,2026-02-09 15:08:07+00:00,290.0,0.09,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD,2026-02-13
MSFT260213P00300000,2026-02-09 16:40:03+00:00,300.0,0.01,0.0,0.0,0.0,0.0,40.0,0,0.500005,False,REGULAR,USD,2026-02-13
MSFT260213P00310000,2026-02-06 18:09:48+00:00,310.0,0.03,0.0,0.0,0.0,0.0,345.0,0,0.500005,False,REGULAR,USD,2026-02-13
MSFT260213P00320000,2026-02-06 19:43:42+00:00,320.0,0.03,0.0,0.0,0.0,0.0,24.0,0,0.500005,False,REGULAR,USD,2026-02-13
MSFT260213P00325000,2026-02-09 20:06:54+00:00,325.0,0.03,0.0,0.0,0.0,0.0,100.0,0,0.500005,False,REGULAR,USD,2026-02-13
MSFT260213P00330000,2026-02-09 17:18:39+00:00,330.0,0.01,0.0,0.0,0.0,0.0,21.0,0,0.500005,False,REGULAR,USD,2026-02-13
MSFT260213P00335000,2026-02-09 17:19:46+00:00,335.0,0.01,0.0,0.0,0.0,0.0,115.0,0,0.500005,False,REGULAR,USD,2026-02-13
MSFT260213P00340000,2026-02-09 20:58:54+00:00,340.0,0.03,0.0,0.0,0.0,0.0,838.0,0,0.500005,False,REGULAR,USD,2026-02-13
MSFT260213P00345000,2026-02-09 20:49:36+00:00,345.0,0.03,0.0,0.0,0.0,0.0,857.0,0,0.2500075,False,REGULAR,USD,2026-02-13
MSFT260213P00350000,2026-02-09 20:18:43+00:00,350.0,0.03,0.0,0.0,0.0,0.0,105.0,0,0.2500075,False,REGULAR,USD,2026-02-13
MSFT260213P00352500,2026-02-09 20:28:28+00:00,352.5,0.04,0.0,0.0,0.0,0.0,21.0,0,0.2500075,False,REGULAR,USD,2026-02-13
MSFT260213P00355000,2026-02-09 20:03:16+00:00,355.0,0.02,0.0,0.0,0.0,0.0,76.0,0,0.2500075,False,REGULAR,USD,2026-02-13
MSFT260213P00357500,2026-02-09 17:28:24+00:00,357.5,0.03,0.0,0.0,0.0,0.0,9.0,0,0.2500075,False,REGULAR,USD,2026-02-13
MSFT260213P00360000,2026-02-09 19:49:54+00:00,360.0,0.04,0.0,0.0,0.0,0.0,220.0,0,0.2500075,False,REGULAR,USD,2026-02-13
MSFT260213P00362500,2026-02-09 20:36:55+00:00,362.5,0.07,0.0,0.0,0.0,0.0,81.0,0,0.2500075,False,REGULAR,USD,2026-02-13
MSFT260213P00365000,2026-02-09 20:59:18+00:00,365.0,0.09,0.0,0.0,0.0,0.0,280.0,0,0.2500075,False,REGULAR,USD,2026-02-13
MSFT260213P00367500,2026-02-09 20:44:26+00:00,367.5,0.11,0.0,0.0,0.0,0.0,161.0,0,0.2500075,False,REGULAR,USD,2026-02-13
MSFT260213P00370000,2026-02-09 20:56:27+00:00,370.0,0.13,0.0,0.0,0.0,0.0,391.0,0,0.2500075,False,REGULAR,USD,2026-02-13
